Minute quantities of these rare Viogniers are produced which is a shame because they are distinctive and enlightening. Deep gold and intensely aromatic with brilliant floral notes this is a beautifully balanced wine with the acidity and skin flavors to put a crisp frame around the ripe peach and apricot fruit.,US,Viognier
Ripe raspberry jam scents gain intrigue thanks to hints of eucalyptus oil orange rinds and iron on this Jim Clendenen-made wine. The palate is driven by dried herbs from oregano to thyme with cooked pork rind meatiness in the middle and a vanilla-flecked finish.,US,Pinot Noir
This esteemed winery's younger Chardonnays are all about tension and the future. This begins with slightly sour aromas of yogurt and goat cheese along with shave fennel radish daikon and lemongrass. The palate is power by citrusy pith brine and nectarine peels with just the tiniest touch of green apple ripeness. Drink 2018–2024.,US,Chardonnay
This is a rich dense Pinot with blackberries sweet cloves allspice gingerbread and nutmeg aromas. The palate carries the tune with dark raspberry dried strawberry cranberry sauce and black cherry notes all heavily seasoned by cardamom pine sap eucalyptus and sea salt.,US,Pinot Noir
Beautiful aromas of rose and lavender open this wine followed by intense mushroom truffle and earth. Bright in acidity a wild strawberry flavor sharpens the focus as soft well-integrated tannins and subtle oak intermingle. The entire package finishes with a bang of crisp red-cherry fruit.,US,Pinot Noir
A study of umami this wine shows shiitake mushrooms decomposing wood soy and hibiscus on the nose. The palate is silky smooth yet with immediate verve unfolding with flavors of loam beef char teriyaki-laced berries smashed plums and graphite. It's focused yet expansive.,US,Pinot Noir
A special bottling made by the producer to honor her late son this wine is dark and brooding offering a depth and warmth of baked plum and blackberry seasoned in cardamom with a satisfying finish of coffee. With sizable tannin and oak it suggests cellaring through 2022–2025 to enjoy further its complexity and concentration.,US,Pinot Noir
From a warm vineyard site in a cool year this Cab intrigues in sage and chewy black cherry possessed of a powerful buoyant minerality. Dark chocolate tobacco and black tea frame the generous ripeness and velvety nature of the wine which can withstand time in the cellar to commingle more through 2021.,US,Cabernet Sauvignon
Deep dense black cherry signals immediately that this is pure classic Dundee Hills fruit much of it from Abbey Ridge. Average vine age is 30 years—giving it great penetration and complexity. At first tight and unyielding it opens with scents of coffee and chocolate and displays the thick minerality of all the winery's 2012s. Nuanced herbs add a peppery kick to the finish.,US,Pinot Noir
Juicy in cassis and black cherry before taking on beguiling layers of peppercorn chicory tobacco and black tea this Cab has a lot going on from the get-go and yet there's no doubt about its ability to take on further nuance and complexity with time. Bittersweet chocolate accents the finish. Enjoy through 2027–2030.,US,Cabernet Sauvignon
Gavin Chanin's take on this vineyard shows lots of dark but never heavy spice on the nose with bergamot white sage and damp eucalyptus forest complementing the raspberry fruit. The palate clings to a line of graphite minerality with cooked raspberry torte and loamy earth flavors leading into a black-tea finish.,US,Pinot Noir
Softly seductive this structured juicy Pinot hails from two Occidental-based vineyards Hillcrest and Tanuda each equally cool and close to the Pacific Ocean. Wild berry cherry and anise shine brightly around earthy undertones and a finish of cardamom. This is a delicious restrained and elegant wine.,US,Pinot Noir
Winemaker Sabrine Rodems lays on exciting aromas of light pomegranate juice decorated by toasted sagebrush charred fennel pan-toasted peppercorns graphite and pine ash. The herb-driven very fragrant chaparral-like flavors show pine needles rosemary chemise and bay leaf against a cranberry juice background.,US,Pinot Noir
Fragrant smoky oaky and seductive this toasty wine is immediately appealing and has been given the all-star treatment. The young vineyard offers promising fruit; its flavors light and clean tasting of raspberries and pie cherries. Lots of oak gives it a very chocolaty finish.,US,Cabernet Sauvignon
Young and fresh this 100% Malbec has tight spicy peppery fruit that leads into a surprisingly long finish. It's not tricked up with oak but the sharp young berry flavors evolve in the mouth and bring on clove wintergreen and mint which resonate through a lingering finish. Though the fruit lacks flesh it doesn't hold back on pure flavor and promises good things ahead for this new vineyard.,US,Malbec
This six-year-old blend of 46% Syrah 32% Cabernet Sauvignon and 22% Merlot is showing its age with aromas of reduced cherry sauce tar and cocoa dust. The rustic palate is full of leather tobacco dried cherries and dusty earth flavors. Still interesting but drink up soon.,US,Red Blend
This is a medium-bodied gently balanced wine with very ripe fruit flavors and a smooth soft texture. Scotto ferments it in stainless steel and ages it for 18 months in pre-used French oak barrels.,US,Cabernet Sauvignon
This crisp tightly woven white is showy in fresh-cut grass and gooseberry flavors with an underlying grasp of grapefruit and lemon. The texture is gritty.,US,Sauvignon Blanc
This is a rounded mouth-filling wine that takes mild watermelon aromas and adds subtle white peach and pear flavors. It's quite rich in texture low in acidity and alcohol and has a lingering finish.,US,Primitivo
This Cabernet Franc has pronounced aromas of red and black cherries violets lavender licorice and juniper berries. Tart berries and toasty oak show on the palate yet mild tannins offer little structure. The finish is long and tart.,US,Cabernet Franc
Gentle in texture and generous in flavor this wine is medium bodied rather soft in mouthfeel and has ripe strawberry and red-cherry notes that are direct and delicious leaving a fruity almost sweet finish.,US,Cabernet Sauvignon
Tart firm and simple this wine lacks complexity and structure somewhat providing quiet flavors of leather saddle and cedar amongst a soft rounded tannin profile.,US,Cabernet Sauvignon
Apple melon and a touch of vanilla give a tasty spectrum of aromas and flavors to this medium-bodied wine. It's light enough to sip easily but has a bit of depth to the flavors that makes it interesting.,US,Pinot Grigio
The smoky oaky aromas and spicy peppery flavors of this medium-bodied wine are undeniable and definitely dominate whatever modest fruit flavors lie underneath. It's an assertive wine with a brash flavor profile.,US,Chardonnay
Ripe and almost sweet this medium-bodied wine has lots of butter and vanilla in the aromas a flavor almost as rich as a vanilla milkshake and a buttery texture.,US,Chardonnay
Nutty woody and tannic this is a broadly etched wine. It is ripe and extracted with simple layers of black cherry cinnamon and cola.,US,Pinot Noir
Cigar box and very ripe strawberry dominate the aromatic profile though a bit of bell pepper lingers in the background. It's light and racy on the palate with cherry cola cedar and mellow tannins making for a very fresh and fun wine best served after mild chilling.,US,Merlot
This blend of Merlot and Tempranillo with touches of Petit Verdot and Cabernet Sauvignon opens with notes of warm cherry pie black tobacco and cedar. Fresh boysenberry starts the palate with mouthwatering spice in the midpalate and mocha on the finish.,US,Red Blend
A Syrah-esque bit of smoke and cured meat wafts from this wine aromatically which follows through on the palate. Bright cherry and currant fruit then intermix with a restrained sense of clove spice the Stagecoach Cab blended with Malbec and Petit Verdot aged in 60% new French oak.,US,Cabernet Sauvignon
This bold dry firmly tannic wine will taste good now with rich foods but could easily improve with aging through 2017. It is deeply colored full bodied and a bit sandy in texture yet that grip seems O.K. in this wine balanced by the ripe fruit flavors.,US,Red Blend
This well-balanced red made from a variety used in Port wines grows on you with each sip. It has bright cherry and raspberry aromas exotic floral flavors good acidity a smooth texture and medium body. It should be versatile with food.,US,Touriga Nacional
Ripe strawberry pie and cigar box aromas frame the nose on this top-end offering from Broken Earth. It's surprisingly light on the palate with cherry pie and cranberry tartness leading the way alongside bright acidity and dainty tannins.,US,Cabernet Sauvignon
This wine is electric pink in color with notes of strawberry bubblegum and cranberry. It drinks off dry with watermelon and red fruit flavors that linger on the finish.,US,Rosé
This 90% Syrah and 10% Grenache blend named as an ode to the winemaker's butcher-ancestors begins with scents of blueberry crème brûlée with a spearmint glaze. The flavors are comparably light with tarter blueberry some licorice on the midpalate and a tannic finish.,US,Syrah-Grenache
The pretty but powerful nose is like striking a gusher of black gold in a field of lavender full of tar violet and blueberry. Leather and deep purple fruit lead the palate with charred meat savoriness black pepper spice and plum skin tannins making a good case for this seven-acre vineyard that was planted in 1998.,US,Syrah
A blend of 57% Merlot 37% Cabernet Sauvignon and 6% Syrah this opens with a sweetly spiced bouquet of red and purple fruits. The medium weight midpalate brings tart plum and cherry flavors plentiful acidity and moderate balanced tannins. Drink now through 2020.,US,Red Blend
Hobo's Zins are almost always among the most balanced and elegant out there while preserving the variety's spicy briary personality. This lovely single-vineyard bottling is dry and refined showing complex flavors of blackberries cherries raspberries blueberries and spices. Drink now.,US,Zinfandel
A lovely wine that makes the case for bottling Cab Franc on its own. Shows beautifully ripe fine Napa tannins with complex flavors of red cherries red currants licorice cola and cedar. Think of it as a Cabernet Sauvignon that's lighter in body and more elegant.,US,Cabernet Franc
At the age of four-plus years this Cab still tastes young and fresh as though it were bottled yesterday. Brims with ripe blackberries cherries cocoa and cedar with a nice cut of acidity and ultrarefined tannins. Not quite ready for prime time so give it 3–5 years to mellow.,US,Cabernet Sauvignon
Peju's regular Cab Franc released a year ago was immediately drinkable. This reserve with a tiny case production is denser and more tannic but shows the same charm. It's a fat fleshy wine with luscious black cherry tart cola and caramelized oak flavors. Fine now and should develop for 5–7 years.,US,Cabernet Franc
Harrison's Cabernet is a bit hard in youth marked by strong tannins that make for an astringent mouthfeel. It's also somewhat linear in varietal flavor with ripe black currants and blackberries and a certain minerality. Not drinkable now but all indications are for a good future. Better after 2012.,US,Cabernet Sauvignon
A big bold and beautiful Cabernet. Will appeal to those who like the California style although Bordeauxphiles will find it too ripe and fruity. Brims with blackberries black cherries currants licorice and sweet toasted oak wrapped into firm mountain tannins. Now–2014.,US,Cabernet Sauvignon
The private project of veteran winemaker Robert Brittan the limited-production wines under his own label are treasures. This is his inaugural release. Both fruit ripeness and meaty depth are here in abundance with a complex mix of tree fruits and stone fruits streaks of earth and a fine layering of chocolate. This is a wine you excavate as much as drink; it's full of surprises.,US,Pinot Noir
Doesn't have quite the sheer ravishing power of the winery's Trace Ridge Cabernet but this Cab-based Bordeaux blend is nuanced and possibly more complex and Bordeaux-like. The flavors are of currants blackberries cherries anise and cedar aged in 78% new French oak. Give it until 2011 to mellow.,US,Bordeaux-style Red Blend
New oak dominates this young wine with vanilla-accented buttered toast and smoky aromas. Underneath the wood are strong complex flavors of raspberries cherries licorice cola and Asian spices. With fine tannins and acidity it seems to be a natural for the cellar. Hold until after 2011.,US,Pinot Noir
This is a late-harvest dessert wine blend of Sémillon and Sauvignon Blanc. It's very rich and very sweet and very easy to like. Backed up with firm acidity it shows extraordinarily ripe flavors of pineapples apricots oranges honey crème brûlée vanilla bean buttered toast and cinnamon spices.,US,Semillon-Sauvignon Blanc
A beautiful Zin dry and spicy. Shows lush intricate flavors of blackberries black raspberries anise pepper cola and cedar. A very fine interpretation of a dusty Sonoma Zinfandel.,US,Zinfandel
Still quite young but showing real depth and layering the McCrone vineyard designate offers pomegranate and raspberry fruit dusted with baking spices and finished with a tasty vein of mocha. This is a wine to enjoy in the full bloom of its youth.,US,Pinot Noir
This wine is somewhat diluted and one-dimensional. It makes a straightforward attempt at bringing a richness of apple and anise to the fore around neutral oak dynamics before finishing ripe and full.,US,Chardonnay
Reduced in a weight of oak and tight tannins this wine takes time to come around and develop any juiciness to the palate offering a mix of red cherry and cranberry laced in forest and spice. It finishes quick and lean.,US,Pinot Noir
Somewhat disjointed this watery effort hints at berry flavors with a bit of road tar and cola.,US,Pinot Noir
Baked bread and brown sugar make this a comforting wine in some sense. Similarly the fruit follows a baked quality that makes it taste bigger than it is. Meanwhile herbal leanings betray the wine's low level of alcohol.,US,Pinot Noir
Made in a relatively light-bodied soft style this wine has a weedy herbal element at its heart and could use more fruit to balance out. It ends in a taste of bittersweet chocolate and espresso.,US,Merlot
Light apple and floral aromas lead to rich flavors like apple honey and grapefruit and a definite sweetness. This wine is fresh and easy to enjoy.,US,Moscato
This wine aged in stainless steel barrels offers muted berry fruit somewhat masked by aromas of rubber tire and plastic. The finish is short and slightly bitter.,US,Pinot Noir
Direct and thin this Merlot has simple currant cocoa licorice and oakspice flavors that finish totally dry.,US,Merlot
Simple and sugary with blackberry and cherry jam flavors and a solid plaster of sweet caramelized oak. Production was 20000 cases.,US,Cabernet Sauvignon
Not much going on in this off-dry wine. It has very thin flavors of vanilla and pineapples.,US,Symphony
Way too oaky. Compromised by the clumsy heavy application of wood. The caramel and roasted butterscotch aromas and flavors completely swamp whatever wine lies beneath.,US,Chardonnay
Simple tannic and harsh with sugared blackberry tea raisin and black pepper flavors.,US,Malbec
Simple and sweet this Primitivo has jammy flavors of black raspberries cherries and chocolate. It's a little heavy and soft.,US,Primitivo
This is light and seems a little sparkly as if there is a hint of secondary fermentation going on. For Cab Franc it's light and generic without the spice or substance of the grape.,US,Cabernet Franc
Tastes raisiny overripe and sweet in cherry jam flavor with a harsh peppery mouthfeel. Basically drinkable but not going anywhere.,US,Pinot Noir
Like the '03 this Merlot is a little too sweet for comfort showing sugary cherry flavors that taste like melted jam. It's also very soft and lacks a firm structure.,US,Merlot
Smells raisiny-Porty and turns dry and austere in the mouth with modest currant and oak flavors set off by hard tannins. The official alcohol is only 14.9% but the wine feels hotter than that.,US,Cabernet Sauvignon
Shows blackberry and cherry flavors that taste candied almost medicinal. Okay with burgers and pizza.,US,Primitivo
Marks a welcome return to the magnificence of the 2002 although more recent vintages haven't exactly been slouches. The '05 is amazing a densely structured deeply flavored Bordeaux blend that's mainly Cabernet Sauvignon. Shows classic notes of cassis currants and black cherry liqueur while 70% new oak adds enticingly rich layers of sweet toast and smoky vanilla. The tannins are pure classic Napa very refined and ripe offering solid structural support with no trace of astringency. Beautiful now and should slowly develop for many years.,US,Bordeaux-style Red Blend
A rare grape in Oregon this is a bright garnet shade and scented with cranberry and raspberry fruit. Acidity brings significant snap to the flavors so much so that for many tasters it will show best with some greasy/smoky grilled meats. A hint of Band-Aid comes up in the finish but does not distract.,US,Gamay Noir
Given time to ferment and age in a majority of neutral oak this wine still offers thickness and viscosity. It's rich and lush in tropical pineapple mango and sliced peach buoyed by acidity and a focused approach.,US,Chardonnay
Pale in color this wine offers appealing very varietal aromas of strawberry cherry sarsaparilla and coffee. It's quite elegant in style with strawberry and cinnamon flavors that show persistence.,US,Pinot Noir
This one-barrel bottling is quite intriguing offering unexpected aromas and flavors. An element of crunched grapeseeds and unfermented wine grapes mixes with licorice olive and pepper on the nose. A similar sense pervades the palate along with light coffee and brown tea flavors. It's slightly odd but also an interesting change of pace.,US,Syrah
Reserved aromatically this wine from the longtime Santa Barbara producer shows bits of plum hibiscus and graphite on the nose. The palate is surprisingly lush and punchy with plum and other dark purple-fruit flavors as well as licorice.,US,Pinot Noir
A 100% varietal Pinot this wine has a faint bouquet of ripe black cherry and blackberry exuding full flavor and body. Smooth the oak is low impact providing extra weight and sustenance while remaining balanced with the fruit.,US,Pinot Noir
A light refreshing version of the variety from the heart of the Russian River this traffics in medium-bodied peach and lime ending with a sweetness of acidity.,US,Sauvignon Blanc
One of the more reliable affordably priced Rhône blends in the state this mix of 43% Grenache 34% Syrah 15% Mourvèdre and 8% Counoise offers slightly shy aromas of black and red licorice red currant and cinnamon candy tucked behind a layer of slate. The palate is more simplistic with purple fruits most prevalent.,US,Rhône-style Red Blend
Lemon custard ripe Gala apples and a seemingly sweet candy element show on the nose of this wine from a family-owned producer. Bright energy and ripe apple characterize the palate along with green pear skins and stonefruit.,US,Sauvignon Blanc
Strawberry fruit is mixed in with fresh pungent herbs—a mix that nicely expresses the Chehalem Mountains terroir. Fruity full and forward this ripe and pleasing wine is balanced just right for near-term enjoyment.,US,Pinot Noir
This wine is a great example of why Riesling is so increasingly popular. Despite the “dry” title on the label it's actually a bit off-dry and crisp in acidity with clean savory flavors of limes kiwi fruits honey and vanilla. So easy to like and the alcohol is relatively low.,US,Riesling
A light style but still stylish with finesse and good structure. The pretty plum fruit is lightly dusted with cocoa softening the tannins and adding spice to the finish. A gentle and beguiling wine ready for near-term enjoyment.,US,Pinot Noir
Huge ripe flavors of blackberry and plum jam mocha black currants anise and cedar mark this wine grown in the rugged hills of southern Monterey County. It's quite tannic and dry but doesn't seem to be an ager so drink up.,US,Cabernet Sauvignon
Rich ripe and tropical this calls to mind bananas soaked in cream. Round and lightly spicy it's a forward fruit-driven wine with a veneer of spice and toast but enough acid to keep it lively.,US,Chardonnay
A blend of fruit from three different sites united by their green farming practices this is clean fruity and forward. A mouth-pleasing Pinot with generously juicy and pretty cherry flavors.,US,Pinot Noir
There's still a sharpness to this wine even though it's nearly 4 years old. It shows good blackberry currant and chocolate-covered cherry flavors but also a greener streak of mint and oregano that probably limits its ageability.,US,Cabernet Sauvignon
Fruity and oaky with pineapple cream tangerine sorbet and buttered toast flavors. Made in a ripe opulent California style.,US,Chardonnay
This Bordeaux blend feels harsh in the mouth. It just doesn't offer the richness you want from a Napa wine. The blackberry flavors are edged in overripe raisins but the biggest problem is the bitter tannins.,US,Bordeaux-style Red Blend
A decent but clumsy wine showing the pitfalls of this variety in California. It's very dry and silky in texture but hot in alcohol and there's a burnt taste to the cherry and oak flavors. Not going anywhere.,US,Tempranillo
This is a very pungent Sauvignon Blanc aggressive in those green aromas and flavors generally lumped under the descriptive term of gooseberry. It's dry and clean and acidic with a finish like the juice of Meyer lemons.,US,Sauvignon Blanc
Chardonnay has not been Silverado's strong suit in recent years and the tight lean 2008 does not alter that conclusion. The wine is dry and acidic with citrus and apple flavors that lack charm.,US,Chardonnay
Thin and tart sharp citrus rind scents and flavors; then an unexpectedly sugary note in the finish.,US,Viognier
Some wineries releasing a new Garys' Syrah would charge a lot more but Novy keeps their prices moderate. While this wine is enormously tannic and dry it shows a complex range of blackberry and stone fruit tobacco currant charred meat bone black pepper and mineral flavors with the oak influence evident but subtle. Given the extreme dryness and tannins as well as significant alcohol the question is will the wine age. It doesn't seem likely to so decant and drink up through 2020.,US,Syrah
Luscious blackberry and cherry notes are marked with hints of bramble and spice in this bold yet elegantly framed wine. The palate feels lush and warm with judicious oak yet bright with a shower of cranberry acidity and fine-grain tannins that penetrate through the finish.,US,Merlot
As delicious and opulent as they come yet it's somewhat formulaic. It's all about oak insanely ripe black currant and dark chocolate fruit ultrasmooth tannins and heat from alcohol.,US,Cabernet Sauvignon
Yellow peaches waxy white florals and honeysuckle perfume this intensely aromatic wine. Floral notes persist on the palate as well but are elegantly balanced with soft mineral tones and an invigorating lime acidity. Distinctly elegant it finishes with a lingering hint of tea leaves.,US,Riesling
Ripe apricot mango and peach flavors mark this flashy Chardonnay. It's dry and oaky with brisk acidity and a creamy mouthfeel. Don't drink it too cold.,US,Chardonnay
It's bone dry acidic and tannic in youth but with a solid core of black cherries and red currants and the oak has been subtlely applied. Give it until 2019–2020.,US,Pinot Noir
This southern Rhone-style blend consists of 35% Mourvèdre 40% Grenache and 25% Syrah. Steely minerality underscores pretty cherry fruit with a light and peppery streak of herb running through the tannins.,US,Rhône-style Red Blend
The winery's most-available Syrah is co-fermented with a splash of Viognier. The fruit is tight and compact clean with red and black berry flavors framed by firm polished tannins.,US,Syrah
Ripe cherry and luscious watermelon aromas waft from this summery fresh wine. It's dry on the palate but concentrated with bright cherry and berry flavors. Round and lush yet briskly balanced it's a great summer quaffer at a fantastic price.,US,Pinot Noir
Rich and velvety it carries an important mouthfeel consisting of firm tannins good acidity and a firm minerally grounding. Fruit is the star filling the mouth with blackberries and black currants and a smoky coating of oak. With a dry finish it's drinking very well now and will soften through 2018.,US,Cabernet Sauvignon
The blend is Pinot Noir and Chardonnay. The wine remains tough dry and scoury at the age of 11 years showing its yeastiness and subtle flavors of Meyer lemons and limes. It's elegant but probably not going anywhere so drink up. Sushi will be an ideal companion.,US,Sparkling Blend
Plum and especially blueberry fruit compels your interest immediately. It's cloaked in precisely focused tannins that frame an extended lightly chocolaty finish.,US,Merlot
Aged entirely in stainless steel tanks this carries a light touch (7 g/L) of residual sugar but remains sharp even edgy with bright acidity and pine needle highlights. Ripe apple and pineapple flavors carry through the clean and refreshing finish.,US,Chardonnay
Fermented in neutral oak barrels this tasty wine is loaded with pretty raspberry and cherry fruit. It's fresh and vibrant with excellent concentration and length.,US,Pinot Noir
This blends estate-grown Wädenswil and Dijon 115 clones into a briary open and forward expression that accents its core of cherry fruit with a dash of cola. It lightens up as it finishes but remains nicely balanced and layered with subtle hints of chicken stock.,US,Pinot Noir
A whiff of pine needle runs through this wine accenting its tight and trim red berry fruit. It's a mix of three clones that were aged in one quarter new French oak which brings notes of vanilla and toast to its smooth finish.,US,Pinot Noir
Smooth light and quite tasty this is ready to drink. Its cocoa and pretty cherry flavors combine gracefully. Despite including one third whole clusters in the fermentation there's none of the aggressive stemminess that sometimes can occur. Drink soon while the freshness remains.,US,Pinot Noir
Big but poised this full-bodied 100% varietal wine has plenty of dark berry and spice flavors and a generous broad texture that's well supported by tannins. It's nicely dry mouthfilling and needs a rich protein dish to pair with.,US,Zinfandel
Delicate in aromas of honeysuckle Asian pear Gravenstein apple and a smoky butter element this shows that quality Chardonnay can indeed succeed in this warmer region of Southern California. The wine is also soft and restrained on the sip with fresh nectarine and white-flower flavors finishing with a familiar kiss of oak.,US,Chardonnay
This tightly wound wine offers firm purple fruit flavors along with a touch of sweet berries. There's ample acidity and a slightly chalky finish.,US,Pinot Noir
This blend of 60% Gamay 28% Cabernet Franc and 12% Pinot Noir sourced from widely separate vineyards throughout Oregon is a surprising success. The flavors are ripe recalling sweet mulberry and blackberry and the polished tannins wrap it up nicely. Drink up.,US,Red Blend
This well known vineyard captures the light elegant and downright pretty nature of the Pinot Noir grape. Plum raspberry and Bing cherry flavors combine with fresh acidity adding some citrus highlights.,US,Pinot Noir
Bright and generously oaked this wine is ripe and softly layered an explosion of strawberry and raspberry that takes on a jammy consistency of power and big flavor.,US,Grenache
This is very rich in blackberries and currants bearing lots of oak that adds caramelized toastiness. While the tannins are thick and fine there's something rustic on the finish in the form of extracted candied sweetness and heat. Flashy as it is you're best drinking this wine now.,US,Cabernet Sauvignon
Soft and a little warm in alcohol this blend has rich flavors of red berries red currants smoked meat and exotic spices. It's an easy wine to drink with barbecue.,US,Red Blend
Rich enough to drink now this is dryish crisply acidic and creamy with pineapple sour candy and butterscotch flavors.,US,Chardonnay
With its flavors of butterscotch vanilla pineapple and peach jam this is a rich wine that will appeal to fans of creamy oaky Chardonnays.,US,Chardonnay
This is a sophisticated Cabernet Sauvignon-dominated Bordeaux-style blend with 9% Merlot 5% Petit Verdot and 5% Malbec. It carries a note of leather and drying tannins suggesting that you should drink it fairly soon. It should be delicious with a grilled steak.,US,Cabernet Sauvignon
Notes of ripe fleshy red fruit on the nose and palate are grazed with hints of smoked meat nuts and dried sage—an appetizing mélange of sweet and savory elements. While it's full bodied the zesty acidity makes for a refreshing yet satisfying sip.,US,Cabernet Franc
Delicate aromas of apple blossoms and fresh pears belie a surprisingly textured mouthfilling Gewürztraminer with concentrated stone-fruit flavors and a bristling minerality. Drink now.,US,Gewürztraminer
This is immediately attractive in blackberry cherry and red currant flavors with a subtle coating of smoky oak. With plenty of elegance it's wonderful for drinking now. It should be relatively easy to find with nearly 20000 cases in circulation.,US,Cabernet Sauvignon
Whiffs of cured meat and dark plum compote entice on the nose of this richly fruity Cabernet Franc. The palate is medium bodied and luscious with flavors of sweet red plums and cherries. Green leafy notes and nervy acidity add refreshment and verve.,US,Cabernet Franc
Made in the popular style this has flavors of pineapple and orange jam buttered toast and buttered popcorn. Its acidity and firm minerality save it from seeming sweet.,US,Chardonnay
Extremely dense blackberry black peppercorns asphalt grape candy and violets show on the nose of this wine from a vineyard on a hillside north of the Santa Maria Valley. The palate packs in-your-face tannins and density with flavors of black cherry blueberry and blackberry. Give it time then serve with the heartiest fare.,US,Syrah
With just a handful of Malbec this wine takes time to open before becoming juicy herbal and elegant expressive in tobacco and black tea. The tannins fine and dry.,US,Merlot
Blue-fruit and spice aromas are vibrant and expressive. The palate is plush and flavorful with a supple feel while the oak seems dialed back and the balance spot on.,US,Syrah
Vanilla baking spice cranberry and cherry aromas lead to soft medium-bodied fruit flavors with an elegant styling. It's a very pretty representation of the vintage with good balance.,US,Cabernet Sauvignon
A strong forest-floor character of juniper and damp pine needles blends with slate minerality light cranberry rose petals and violets on the nose of this bottling. The palate is complex and intriguingly funky with composting rose petals Earl Grey tea and stewed-fruit flavors.,US,Pinot Noir
This wine is immediate in its appeal with aromas of lime leaf flowers and peach. It drinks off dry with a zing of acidity that beautifully frames the full-fruit flavors.,US,Riesling
Ripe in style this offers aromas of blueberry pie and spice that lead to rich full-bodied blue- and black-fruit flavors. There's quite a bit of warmth but the wine's appeal is hard to ignore.,US,Syrah
There's plenty of nuance and detail on this concrete-aged wine with its baked apple and spice aromas and flavors. It shows a fine sense of elegance and balance.,US,Chardonnay
An exuberant boysenberry jam aroma and richly layered berry and dark chocolate flavors give lots of taste pleasure to this full-bodied and impressively textured wine. It's a monster in terms of tannin and impact on the taste buds but not over the top in alcohol. Best to drink from 2018 to 2025.,US,Petite Sirah
Well balanced lively and delicious this medium-bodied wine pulls together spicy oak and raspberry aromas compelling and bright fruit flavors and a lip-smacking texture due to fine-grained tannins and good acidity.,US,Pinot Noir
Condensed blackberries cassis and a kirsch-like heat hit the nose on this blend of 45% Cabernet Sauvignon 45% Syrah and 10% Petite Sirah. More blackberry fruits meet with smoked beef and concentrated violets on the palate.,US,Red Blend
Bold and brawny this voluptuous red floods the palate with ruddy ripe flavors of black cherries and plums. It's plush and fleshy in mouthfeel but its juicy rich demeanor is intoxicating. A dusty mineral tone lends elegance to the finish.,US,Bordeaux-style Red Blend
Made to pair with halibut on the winemaker's annual trip to Alaska this blend of 68% Viognier 16% Marsanne and 16% Grenache Blanc shows beeswax seared pears caramel corn apple syrup and peach crème brûlée on the nose. It's light and playful on the palate with ripe lemons rounded stone fruit honeysuckle and citrus zest.,US,Rhône-style White Blend
Meaty spicy accents enliven this full-bodied and ripe-tasting wine adding a layer of interest and depth. The aromas and flavors show blackberries and black pepper while the texture is smooth and a sense of richness on the lingering the finish.,US,Zinfandel
This dry wine from one of Anderson Valley's storied vineyard properties is full bodied with a wonderfully rich texture and subtly fruity and layered flavors. Try this in place of a Chardonnay with cheese or seafood for a change of pace.,US,Gewürztraminer
Coming from the Chumash tribe-owned Camp 4 Vineyard this blend of 40% Grenache 35% Syrah and 25% Mourvèdre offers concentrated violets blackberry leather cedar and interesting tomato leaf on the nose. The palate is not as dense as the nose suggests but packs in tandoori spice pipe smoke and vanilla making it a wine that could handle a cigar.,US,G-S-M
A swathe of violet and jolt of pomegranate acidity lend freshness to this voluptuously ripe rich Petit Verdot. It's an unabashedly forward full bodied wine chock full of fleshy plump black-cherry and plum flavors. Despite its brawn however it's not at all overbearing finishing with remarkable balance.,US,Petit Verdot
Green herb barrel spice clove and cherry aromas intermingle and lead to a highly structured palate with supple fruit flavors. It might be a touch green for some tastes.,US,Cabernet Sauvignon
Heavily toasted oak aromas precede spicy black fruit flavors in this full-bodied tannic wine. It fires on all cylinders from its intense smoky charred aromas to its concentrated blackberry flavors to its mouth-coating fine-grained tannins that grip the palate and help the finish linger.,US,Malbec
Tropical vanilla and pineapple notes provide this full-bodied wine with voluptuous fruit and texture. That ripeness finds its equilibrium on the midpalate settling down into lemon peel and quince highlights that finish bright.,US,Chardonnay
This Merlot-dominated wine includes 28% Cabernet Sauvignon 10% Cabernet Franc and 3% Malbec. Its personality has bright and brooding sides edged with subtle sage perfume juicy dark cherry flavors and sizable oak.,US,Bordeaux-style Red Blend
This 100% varietal wine delivers blackberry and black cherry fruit and richer bolder coffee and meat flavors. Powerful and high-toned it also shows chocolate and leather notes within a firm yet light structure.,US,Merlot
A distinctive smoky peppery aroma and equally interesting savory flavors complement plenty of ripe fruit in this full-bodied dry and balanced wine. Co-fermented with Petite Sirah and Barbera it shows plenty of fine-grained tannins giving good grip to the palate and more than just fruitiness. Best after 2020.,US,Zinfandel
Forest cola and grilled mushroom flavors punctuate the experience of this light-bodied wine that's subdued in structure and soft on the palate. Blueberry and white pepper notes close out the finish.,US,Syrah
This blend of 50% Mourvèdre 25% Syrah 20% Grenache and 5% Counoise shows blackberry rose petal hibiscus and Dr. Pepper spice touches on the nose. There's decent structure to the palate where blueberry notes meet tarry elements and a touch of charred meat.,US,Rhône-style Red Blend
This wine is a blend of Cabernet Sauvignon (57%) Merlot (25%) Cabernet Franc (14%) and Petit Verdot all coming from Quintessence Vineyard. Aromas of black tea smoke cassis and barrel spice are followed by saturated black-fruit flavors. The tannins bring a bit of grip and the midpalate dips a touch but overall the wine delivers a lot of enjoyment.,US,Bordeaux-style Red Blend
